2270.9061072577493519 0 0 0 0 
701.09260199237809874 177.82143357058768107 0 0 0 
187.92808180659965811 16.873241744673511233 6.1433622896125665847 0 0 
47.881227518401392906 1.1989427556686378384 0.15398948973497961212 0.058920080213113235068 0 
12.028458133902746541 0.07753500573653115957 0.0027744890743907069108 0.00037425096866705587217 0.00014465948143393969616 
3.0107806390656446371 0.0048881407866107062787 4.5016456616031597093e-05 1.6914944290791211756e-06 2.3047688302302304919e-07 
0.75292479068427597966 0.00030617455715309382924 7.1014185587525702203e-07 6.8670185093822055933e-09 2.6063651237251406201e-10 
0.18824555742403559222 1.91463372887223926e-05 1.1122631038418262506e-08 2.7087776466316881852e-11 2.6456614676817480358e-13 
0.047062286962839539051 1.1968091075953424252e-06 1.738954535923653566e-10 1.0602629885170244961e-13 2.2204460492503130808e-16 
0.011765627843047465895 7.4803116811850145496e-08 2.7173818750725331483e-12 3.3306690738754696213e-16 0 
0.0029414104671876550867 4.6752343108025229412e-09 4.2077452633293432882e-14 3.3306690738754696213e-16 3.3306690738754696213e-16 
0.00073535283594905465065 2.9220281749786636283e-10 6.6613381477509392425e-16 0 0 
0.00018383822268441818437 1.8262835688176437543e-11 2.2204460492503130808e-16 2.2204460492503130808e-16 2.2204460492503130808e-16 
